#,LSC,EC,St#,Street Name,Abbr,Dir,Municipality,Community, List Price , Sold Price ,Type,Style,Br,Additional,Wr,Fam,Kit,Garage Type,A/C,Heat,Contract Date,Sold Date,List Brokerage,Co op Brokerage,MLS#
1133,Sld,,42,Brinkley,Dr,,Brampton,Brampton N," $1,199,888 "," $1,220,000 ",Detached,2-Storey,4,0,3,Y,1,Built-,Cen,Gas,3/24/2021,3/29/2021,ROYAL LEPAG,RE/MAX GOLD R,W5164433
1134,Sld,,108,Pappain,Cres,,Brampton,Brampton N," $1,199,900 "," $1,200,000 ",Detached,2-Storey,4,1,3,Y,1,Built-,Cen,Gas,2/13/2021,2/16/2021,ROYAL LEPAG,CENTURY 21 PE,W5114705
1135,Sld,,18,Lennox,Crt,,Brampton,Brampton N," $1,199,900 "," $1,270,000 ",Detached,2-Storey,4,1,4,Y,1,Attach,Cen,Gas,2/25/2021,2/28/2021,RE/MAX REAL,SAVE MAX ACHI,W5127262
1136,Sld,,9,Iris,Cres,,Brampton,Brampton N," $1,199,900 "," $1,199,900 ",Detached,2-Storey,4,1,3,Y,1,Attach,Cen,Gas,3/11/2021,3/17/2021,IPRO REALTY,RIGHT AT HOME,W5148847
1137,Sld,,32,Wadsworth,Circ,,Brampton,Brampton N," $1,199,900 "," $1,200,000 ",Detached,2-Storey,4,0,3,Y,1,Attach,Cen,Gas,3/18/2021,3/22/2021,RE/MAX REAL,RE/MAX REALTY,W5157045
1138,Sld,,85,Summer Val,Dr,,Brampton,Brampton N," $1,199,900 "," $1,260,000 ",Detached,2-Storey,5,2,4,Y,1,Attach,Cen,Gas,3/27/2021,4/03/2021,CITY HEIGHT,ROYAL LEPAGE,W5170355
1139,Sld,,24,Starling,Crt,,Brampton,Brampton N," $1,199,900 "," $1,390,000 ",Detached,2-Storey,3,2,4,Y,1,Attach,Cen,Gas,4/06/2021,4/14/2021,RE/MAX REAL,RE/MAX REALTY,W5181421
1140,Sld,,24,Lakefield,Rd,,Brampton,Brampton N," $1,199,999 "," $1,297,000 ",Detached,2-Storey,4,0,3,Y,1,Built-,Cen,Gas,3/03/2021,3/09/2021,RE/MAX REAL,ROYAL LEPAGE,W5134930
1141,Sld,,3,Southbend,Dr,,Brampton,Brampton N," $1,239,000 "," $1,270,000 ",Detached,2-Storey,4,0,3,Y,1,Attach,Cen,Gas,2/17/2021,2/21/2021,RE/MAX REAL,CENTURY 21 EM,W5117485
1142,Sld,N,18,Highwood,Rd,,Brampton,Brampton N," $1,249,900 "," $1,215,000 ",Detached,2-Storey,4,0,3,Y,1,Attach,Cen,Gas,3/27/2021,4/05/2021,RIGHT AT HO,RIGHT AT HOME,W5170571
1143,Sld,N,26,Bushberry,Rd,,Brampton,Brampton N," $1,249,913 "," $1,220,000 ",Detached,2-Storey,4,0,3,Y,1,Attach,Cen,Gas,4/17/2021,4/24/2021,HOMELIFE MA,IPRO REALTY L,W5198695
1144,Sld,N,380,Conservati,Dr,,Brampton,Brampton N," $1,279,000 "," $1,116,375 ",Detached,2-Storey,4,0,2,Y,1,Carpor,Cen,Gas,3/01/2021,4/16/2021,CENTURY 21,RE/MAX REALTY,W5131274
1145,Sld,,4,Fernbrook,Cres,,Brampton,Brampton N," $1,289,000 "," $1,341,000 ",Detached,2-Storey,4,2,4,Y,1,Attach,Cen,Gas,2/16/2021,2/22/2021,RE/MAX REAL,HOMELIFE/DIAM,W5117051
1146,Sld,,5,Southbend,Dr,,Brampton,Brampton N," $1,290,000 "," $1,293,000 ",Detached,2-Storey,5,0,3,Y,1,Built-,Cen,Gas,4/26/2021,5/06/2021,CENTURY 21,ROYAL LEPAGE,W5211919
1147,Sld,N,83,Summer Val,Dr,,Brampton,Brampton N," $1,299,000 "," $1,259,300 ",Detached,2-Storey,4,1,4,Y,1,Attach,Cen,Gas,1/22/2021,2/03/2021,IPRO REALTY,CENTURY 21 PE,W5091257
1148,Sld,,78,Colonel Be,Rd,,Brampton,Brampton N," $1,299,000 "," $1,550,000 ",Detached,2-Storey,4,2,5,Y,1,Attach,Cen,Gas,3/08/2021,3/19/2021,RE/MAX WEST,RE/MAX REALTY,W5142392
1149,Sld,,57,Ryegrass,Cres,,Brampton,Brampton N," $1,299,000 "," $1,340,000 ",Detached,2-Storey,4,2,4,Y,1,Built-,Cen,Gas,3/11/2021,3/17/2021,RE/MAX ABOU,HOMELIFE SILV,W5146477
1150,Sld,,6,Chesham,Crt,,Brampton,Brampton N," $1,299,000 "," $1,362,000 ",Detached,Sidesplit,4,4,5,Y,1,Attach,Cen,Gas,3-18-21,3-22-21,HOMELIFE LA,"JUSTO INC., B",W5158602
1151,Sld,,14,Sandpiper,Crt,,Brampton,Brampton N," $1,299,900 "," $1,420,000 ",Detached,2-Storey,4,0,4,Y,1,Attach,Cen,Gas,2-18-21,2-20-21,RE/MAX REAL,CENTURY 21 SK,W5119062
1152,Sld,,2,Roycrest,St,,Brampton,Brampton N," $1,299,900 "," $1,385,000 ",Detached,2-Storey,4,3,4,Y,1,Built-,Cen,Gas,3-29-21,3-30-21,CENTURY 21,HOMELIFE/MIRA,W5171851
1153,Sld,,8,Iris,Cres,,Brampton,Brampton N," $1,299,900 "," $1,530,000 ",Detached,2-Storey,4,0,3,Y,1,Attach,Cen,Gas,4-21-21,4-27-21,RE/MAX REAL,RE/MAX REALTY,W5203014
1154,Sld,,55,Ryegrass,Cres,,Brampton,Brampton N," $1,299,905 "," $1,325,000 ",Detached,2-Storey,5,2,4,Y,1,Attach,Cen,Gas,5-6-21,5-17-21,RE/MAX REAL,"ZOLO REALTY,",W5223622
1155,Sld,,220,Cresthaven,Rd,,Brampton,Brampton N," $1,300,000 "," $1,515,000 ",Detached,2-Storey,4,2,5,Y,1,Built-,Cen,Gas,3-2-21,3-9-21,CENTURY 21,HOMELIFE/MIRA,W5133253
1156,Sld,,41,John Carro,Dr,,Brampton,Brampton W," $1,348,880 "," $1,480,000 ",Detached,2-Storey,4,0,4,Y,1,Detach,Cen,Gas,4-15-21,4-18-21,WORLD CLASS,HOMELIFE MAPL,W5195148
1157,Sld,,28,Starling,Crt,,Brampton,Brampton N," $1,350,000 "," $1,455,000 ",Detached,2-Storey,6,1,5,Y,1,Built-,Cen,Gas,2-28-21,3-7-21,CENTURY 21,RE/MAX REALTY,W5130887
